filename,score,entropy
"The soft, plush texture of the teddy bear was a comforting companion for the child at bedtime._00007.png",0.0014,48.13090133666992
The soft blue blanket contrasted with the rough wooden floor._00007.png,0.3341,87.51443481445312
The soft blue blanket contrasted with the rough wooden floor._00007.png,0.3341,52.07326889038086
The red umbrella was on top of the white coat rack._00007.png,0.2091,34.61117172241211
The red umbrella was on top of the white coat rack._00007.png,0.2091,35.325382232666016
The black suitcase was next to the brown briefcase._00007.png,0.1156,65.39382934570312
The black suitcase was next to the brown briefcase._00007.png,0.1156,68.2251205444336
The blue bowl was on top of the white placemat._00007.png,0.1563,36.17318344116211
The blue bowl was on top of the white placemat._00007.png,0.1563,41.0241813659668
The blue book was on top of the red bookshelf._00007.png,0.4817,21.566913604736328
The blue book was on top of the red bookshelf._00007.png,0.4817,61.82517623901367
The warm yellow sun shone down on the cool blue water._00007.png,0.4486,29.909828186035156
The warm yellow sun shone down on the cool blue water._00007.png,0.4486,21.810466766357422
The smooth cube was nestled between the spherical sapphire and the angular ruby._00007.png,0.0064,27.145009994506836
The smooth cube was nestled between the spherical sapphire and the angular ruby._00007.png,0.0064,29.82736587524414
The juicy burger sat on the soft bun and the crispy lettuce._00007.png,0.2017,95.88622283935547
The juicy burger sat on the soft bun and the crispy lettuce._00007.png,0.2017,95.08894348144531
"The soft, cozy comfort of the wool blanket provided a warm refuge on a chilly night._00007.png",0.7215,64.16295623779297
"The soft, cozy comfort of the wool blanket provided a warm refuge on a chilly night._00007.png",0.7215,61.71210861206055
The square coaster was next to the circular glass._00007.png,0.1998,45.082763671875
The square coaster was next to the circular glass._00007.png,0.1998,34.17660903930664
The fresh sushi rolled the sticky rice and the tender fish._00007.png,0.3394,60.46600341796875
The fresh sushi rolled the sticky rice and the tender fish._00007.png,0.3394,69.93238067626953
The soft pillow was on top of the wooden chair._00007.png,0.0824,79.7001724243164
The soft pillow was on top of the wooden chair._00007.png,0.0824,39.36290740966797
"The sparkling, crystal-clear waters of the lake beckoned to the swimmers, the cool waves lapping at _00007.png",0.022,93.04196166992188
"The sparkling, crystal-clear waters of the lake beckoned to the swimmers, the cool waves lapping at _00007.png",0.022,107.88075256347656
The sharp blue scissors cut through the thick white paper._00007.png,0.3755,14.410133361816406
The sharp blue scissors cut through the thick white paper._00007.png,0.3755,34.246158599853516
The smooth black leather jacket hung next to the rugged brown boots._00007.png,0.692,72.59266662597656
The sweet honeycomb dripped on the crunchy toast and the soft cheese._00007.png,0.4009,81.5842514038086
The sweet honeycomb dripped on the crunchy toast and the soft cheese._00007.png,0.4009,89.62242889404297
The fluffy snowflakes fell on the icy ground and the slushy pavement._00007.png,0.2439,109.58910369873047
The fluffy snowflakes fell on the icy ground and the slushy pavement._00007.png,0.2439,86.98316192626953
The round clock was on the right of the wooden picture frame._00007.png,0.3323,41.04058074951172
The round clock was on the right of the wooden picture frame._00007.png,0.3323,49.879432678222656
"The smooth, cool surface of the river rocks were perfect for skipping across the water's surface._00007.png",0.6612,42.148067474365234
"The smooth, cool surface of the river rocks were perfect for skipping across the water's surface._00007.png",0.6612,35.88991928100586
"The gentle, rolling hills of the countryside were a peaceful escape from the hustle and bustle of th_00007.png",0.0002,106.46036529541016
"The gentle, rolling hills of the countryside were a peaceful escape from the hustle and bustle of th_00007.png",0.0002,82.4461898803711
"The vibrant, swirling colors of the tie-dye shirt burst with energy and personality, a unique expres_00007.png",0.072,32.457252502441406
"The vibrant, swirling colors of the tie-dye shirt burst with energy and personality, a unique expres_00007.png",0.072,32.261451721191406
The striped black and white zebra grazed near the tall green tree._00007.png,0.8614,88.02155303955078
The hot yellow sunflower leaned next to the cool blue vase._00007.png,0.0784,54.35880661010742
The red book was on top of the yellow bookshelf._00007.png,0.2993,32.48588180541992
The red book was on top of the yellow bookshelf._00007.png,0.2993,25.902803421020508
The green plant was on the left of the yellow lamp._00008.png,0.313,31.94357681274414
The green plant was on the left of the yellow lamp._00008.png,0.313,32.348297119140625
The striped rug was on top of the tiled floor._00008.png,0.1539,45.607635498046875
The striped rug was on top of the tiled floor._00008.png,0.1539,56.5160026550293
The bumpy sphere was nestled between the spiky star and the fuzzy heart._00008.png,0.3882,55.75241470336914
The bumpy sphere was nestled between the spiky star and the fuzzy heart._00008.png,0.3882,70.36738586425781
The jagged zigzag was nestled between the curved line and the smooth curve._00008.png,0.1443,24.4000301361084
The jagged zigzag was nestled between the curved line and the smooth curve._00008.png,0.1443,19.457670211791992
"The intricate, delicate web of the spider shimmered in the early morning dew, a natural masterpiece _00008.png",0.0003,49.424320220947266
"The intricate, delicate web of the spider shimmered in the early morning dew, a natural masterpiece _00008.png",0.0003,53.883262634277344
The square book was next to the green notebook._00008.png,0.5885,40.45077133178711
The square book was next to the green notebook._00008.png,0.5885,46.75128936767578
The juicy red tomato lay next to the ripe orange pepper._00008.png,0.0908,37.789695739746094
The colorful balloons floated near the sleek black hot air balloon._00008.png,0.5629,46.36103057861328
The sleek black laptop sat on the clean white desk._00008.png,0.4916,40.36711883544922
The sleek black laptop sat on the clean white desk._00008.png,0.4916,27.277389526367188
The fresh omelet cooked the fluffy eggs and the crisp vegetables._00008.png,0.3981,87.96198272705078
The fresh omelet cooked the fluffy eggs and the crisp vegetables._00008.png,0.3981,110.12883758544922
The soft pink blanket draped over the hard wooden chair._00008.png,0.9035,69.17076110839844
The soft pink blanket draped over the hard wooden chair._00008.png,0.9035,61.66427230834961
The spiky rectangle was protruding out of the jagged oval and the rounded pentagon._00008.png,0.0112,29.573307037353516
The spiky rectangle was protruding out of the jagged oval and the rounded pentagon._00008.png,0.0112,25.274444580078125
The metallic sphere was nestled between the wooden rectangle and the textured cube._00008.png,0.229,49.187923431396484
The metallic sphere was nestled between the wooden rectangle and the textured cube._00008.png,0.229,44.69258499145508
The prickly green cactus contrasted with the smooth white walls._00008.png,0.8708,31.863842010498047
The prickly green cactus contrasted with the smooth white walls._00008.png,0.8708,39.11046600341797
The rectangular mirror was hung above the wooden dresser._00008.png,0.8093,63.032447814941406
The rectangular mirror was hung above the wooden dresser._00008.png,0.8093,66.10214233398438
The sleek silver airplane flew above the fluffy white clouds._00008.png,0.403,95.1324691772461
The sleek silver airplane flew above the fluffy white clouds._00008.png,0.403,93.20726776123047
"The twisted, gnarled roots of the old oak tree snaked through the rich soil, anchoring it firmly to _00008.png",0.2795,107.86842346191406
"The twisted, gnarled roots of the old oak tree snaked through the rich soil, anchoring it firmly to _00008.png",0.2795,95.99108123779297
The sleek black pen wrote on the crisp white notepad._00008.png,0.8261,15.345037460327148
The sleek black pen wrote on the crisp white notepad._00008.png,0.8261,10.694119453430176
The black chair is on top of the blue rug._00008.png,0.4427,64.7475357055664
The black chair is on top of the blue rug._00008.png,0.4427,62.19438934326172
The red hat was on top of the brown coat rack._00008.png,0.6064,74.201904296875
The red hat was on top of the brown coat rack._00008.png,0.6064,50.28489303588867
The hardcover book was next to the brown notebook._00008.png,0.858,50.41282653808594
The hardcover book was next to the brown notebook._00008.png,0.858,63.588260650634766
"The soft, fluffy clouds drifted lazily across the blue sky, a canvas of endless possibilities and im_00008.png",0.0,34.75511169433594
"The soft, fluffy clouds drifted lazily across the blue sky, a canvas of endless possibilities and im_00008.png",0.0,38.10932540893555
The blue bowl was on top of the white placemat._00008.png,0.3103,45.3057746887207
The blue bowl was on top of the white placemat._00008.png,0.3103,29.082969665527344
The warm yellow light shone down on the colorful fruit market._00008.png,0.621,40.53752136230469
The warm yellow light shone down on the colorful fruit market._00008.png,0.621,39.22157287597656
"The smooth, curved lines of the sculpture flowed effortlessly from one form to the next, a beautiful_00008.png",0.4924,39.466590881347656
"The smooth, curved lines of the sculpture flowed effortlessly from one form to the next, a beautiful_00008.png",0.4924,32.63625717163086
The round clock was on the left of the rectangular picture frame._00008.png,0.5967,45.6130256652832
The round clock was on the left of the rectangular picture frame._00008.png,0.5967,45.31136703491211
The striped black and white cat lay next to the soft grey blanket._00008.png,0.3709,35.07432174682617
